0, 6.1569085121154785, 471.9667051, 12.535423278808594, 278013.0625
2, 7.025230884552002, 1124.6541748046875
3, 4.863249778747559, 129.44418334960938
4, 3.8778443336486816, 48.319942474365234
5, 2.9812889099121094, 19.71320915222168
6, 2.869187116622925, 17.6226863861084
7, 2.608067274093628, 13.572793960571289
8, 2.9818243980407715, 19.723766326904297
9, 2.53357195854187, 12.598426818847656
10, 2.173001527786255, 8.784611701965332
11, 2.2242684364318848, 9.246715545654297
12, 2.0740315914154053, 7.956837177276611
13, 2.4327759742736816, 11.390458106994629
14, 2.4149110317230225, 11.188774108886719
15, 2.3730034828186035, 10.729570388793945
16, 2.350029706954956, 10.485880851745605
17, 2.3271312713623047, 10.248498916625977
18, 2.2798726558685303, 9.775435447692871
19, 2.271512269973755, 9.694049835205078
20, 2.242283582687378, 9.414806365966797
